Open,High,Low,Close,Volume,Returns,Tomorrow,Stock_Direction
42.25346755981445,42.31836208051324,42.13665544210281,42.25346755981445,8692200,-0.04604030376493817,42.62335968017578,1
42.2210058441911,42.73368082917487,42.12366656632906,42.62335968017578,12481600,0.8754124613268743,42.50004577636719,0
42.46111007519326,42.57143119594064,42.29887138545939,42.50004577636719,10501900,-0.28931061449374296,42.51303863525391,1
42.37026775919584,42.53250649087397,42.266432594377925,42.51303863525391,8656900,0.030571399746470718,42.19505310058594,0
42.40271850834352,42.60389793073615,42.11069073063669,42.19505310058594,15742500,-0.7479717867174163,42.85049819946289,1
42.22101105226263,42.895924851779725,42.22101105226263,42.85049819946289,14626300,1.5533695320029128,42.82453536987305,0
42.85049416177003,42.96081531398224,42.6558106492426,42.82453536987305,11916400,-0.060589329601234976,42.43516540527344,0
42.81805141498759,42.81805141498759,42.22750001138673,42.43516540527344,13355700,-0.9092216908756723,42.03930282592773,0
42.2988858082391,42.33782152268905,41.74727506528593,42.03930282592773,19583000,-0.9328644664514885,42.20803451538086,1
41.99387817344929,42.20803451538086,41.74727705164355,42.20803451538086,11674900,0.4013665263475019,42.02632141113281,0
42.1755782679873,42.3118582051239,42.000362620563976,42.02632141113281,9281500,-0.43051780622911373,41.71483612060547,0
41.9030337076587,42.1042082191724,41.66940945829157,41.71483612060547,11862200,-0.7411671544605647,41.93546676635742,1
41.81216375291798,42.09121455361106,41.695351674694535,41.93546676635742,12476600,0.5289021035922659,42.188568115234375,1
42.0847329333274,42.40271951343304,42.0847329333274,42.188568115234375,7930100,0.603549616574206,41.72780990600586,0
42.26643881154548,42.40271877206518,41.72780990600586,41.72780990600586,14255900,-1.092139955947291,42.3962287902832,1
42.28590763518554,42.58442632310869,41.88355377695864,42.3962287902832,15310500,1.6018547002178973,41.98737335205078,0
42.22748840915738,42.36376832228312,41.79918081806679,41.98737335205078,14895700,-0.9643674682832337,42.27293014526367,1
41.90951691379665,42.37027438973061,41.81866360592989,42.27293014526367,13143700,0.6801015886814143,41.14374923706055,0
42.20803507322232,42.24697079003944,38.95676903837743,41.14374923706055,24410000,-2.6711678237654413,41.08535003662109,0
41.05290029977374,41.273545142272056,40.293623988438775,41.08535003662109,20467100,-0.1419394234175808,42.01984024047852,1
42.12367542688357,42.41570322416295,41.53312394425676,42.01984024047852,18445400,2.274509534480007,41.967918395996094,0
41.68238156457498,42.24047830599821,41.64993183432696,41.967918395996094,10879000,-0.12356506875152995,42.117183685302734,1
42.08473395238755,42.214527932914166,41.85110973857376,42.117183685302734,11036800,0.35566522003360745,41.967918395996094,0
