Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-02 00:00:00-05:00,41.404593461245355,41.50206041247911,41.15767272303548,41.398094177246094,8004000,0.0,0.0
2010-03-03 00:00:00-05:00,41.36560184898079,41.52155242859657,41.216150552838776,41.294124603271484,8608300,0.0,0.0
2010-03-04 00:00:00-05:00,41.3590957794502,41.68399047534926,41.20314523476873,41.37208938598633,8600300,0.0,0.0
2010-03-05 00:00:00-05:00,41.385093688964844,41.443574844989065,40.96922879223719,41.385093688964844,10101100,0.0,0.0
2010-03-08 00:00:00-05:00,41.294132039114714,41.37210610358822,40.95624112139507,41.06020736694336,11293300,0.0,0.0
2010-03-09 00:00:00-05:00,40.98873511707354,41.26164559895117,40.96923974068873,41.13168716430664,7100900,0.0,0.0
2010-03-10 00:00:00-05:00,41.08619179487181,41.12518005912672,40.845770362175756,40.9432373046875,9813200,0.0,0.0
2010-03-11 00:00:00-05:00,40.7807932480659,41.053706162609885,40.61834585187917,41.04720687866211,10047900,0.0,0.0
2010-03-12 00:00:00-05:00,41.151183123027856,41.2941351722839,40.97573960558766,41.144683837890625,8099000,0.0,0.0
2010-03-15 00:00:00-04:00,41.06021123415887,41.391605377197266,41.06021123415887,41.391605377197266,7674900,0.0,0.0
2010-03-16 00:00:00-04:00,41.404601004753005,41.521563350543346,41.209662109268415,41.2811393737793,8939300,0.0,0.0
2010-03-17 00:00:00-04:00,41.44357144867739,41.60601881557092,41.17715786612201,41.59302520751953,10135400,0.0,0.0
2010-03-18 00:00:00-04:00,41.521556371621095,41.671005203204885,41.35910897185536,41.41109085083008,8867400,0.0,0.0
2010-03-19 00:00:00-04:00,41.482582092285156,41.586548364045214,41.27464954876505,41.482582092285156,17458100,0.0,0.0
2010-03-22 00:00:00-04:00,41.27465070177046,41.65152751789691,41.27465070177046,41.508575439453125,9648000,0.0,0.0
2010-03-23 00:00:00-04:00,41.541058239159504,41.963422561280304,41.36561471206707,41.930931091308594,11807900,0.0,0.0
2010-03-24 00:00:00-04:00,41.80095233037098,41.84643738902483,41.24862986582458,41.33310317993164,11732100,0.0,0.0
2010-03-25 00:00:00-04:00,41.54755501572054,41.66451984578167,41.3136327918517,41.339622497558594,8203200,0.0,0.0
2010-03-26 00:00:00-04:00,41.37859688440673,41.541044264612864,41.19665661177596,41.385093688964844,10630300,0.0,0.0
2010-03-29 00:00:00-04:00,41.41109085083008,41.61252651888981,41.320120703561365,41.41109085083008,8176700,0.0,0.0
2010-03-30 00:00:00-04:00,41.411093291647326,41.567043895264604,41.26813877822739,41.36560821533203,6113600,0.0,0.0
2010-03-31 00:00:00-04:00,41.28113062960112,41.37210077289073,41.05370527137708,41.112186431884766,8193800,0.0,0.0
2010-04-01 00:00:00-04:00,41.242135344482975,41.391586613864476,41.066691903361225,41.170658111572266,10554900,0.0,0.0
2010-04-05 00:00:00-04:00,41.1901624950458,41.51505729621039,41.13168133168615,41.43058395385742,8579800,0.0,0.0
2010-04-06 00:00:00-04:00,41.313634096850116,41.32013090379427,40.94325165350157,41.00823211669922,11052300,0.0,0.0
2010-04-07 00:00:00-04:00,40.878260540498424,40.93674169921875,40.42340735920146,40.611846923828125,14043500,0.0,0.0
2010-04-08 00:00:00-04:00,40.57935969430759,40.839274038593274,40.36492794349014,40.65083694458008,8458800,0.0,0.0
2010-04-09 00:00:00-04:00,40.65733290200412,40.93674261337961,40.61834463573645,40.76129913330078,9146700,0.0,0.0
2010-04-12 00:00:00-04:00,40.57937003824636,40.92375780961801,40.553377853567056,40.741817474365234,9164400,0.0,0.0
2010-04-13 00:00:00-04:00,40.6768202781862,41.1576655819284,40.6638266699433,40.936737060546875,11229400,0.0,0.0
2010-04-14 00:00:00-04:00,40.88476386281484,41.086199548018136,40.74830863029849,41.06020736694336,7685600,0.0,0.0
2010-04-15 00:00:00-04:00,40.95622995166138,41.02770719074807,40.75479680014449,40.936737060546875,11314800,0.0,0.0
