Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-02 00:00:00-05:00,41.15364235677392,41.25051856584559,40.9082181924171,41.14718246459961,8004000,0.0,0.0
2010-03-03 00:00:00-05:00,41.114897804123714,41.26990321578932,40.96635228579654,41.043853759765625,8608300,0.0,0.0
2010-03-04 00:00:00-05:00,41.10844973134428,41.431375487399684,40.953444284397364,41.12136459350586,8600300,0.0,0.0
2010-03-05 00:00:00-05:00,41.134273529052734,41.19240025183546,40.72092903981003,41.134273529052734,10101100,0.0,0.0
2010-03-08 00:00:00-05:00,41.04385485325491,41.12135632928879,40.70801183880478,40.81134796142578,11293300,0.0,0.0
2010-03-09 00:00:00-05:00,40.74031485436216,41.01157130877564,40.72093763352691,40.88240051269531,7100900,0.0,0.0
2010-03-10 00:00:00-05:00,40.83717550063375,40.87592746376997,40.598211220611375,40.69508743286133,9813200,0.0,0.0
2010-03-11 00:00:00-05:00,40.53362484348651,40.804883659512434,40.372162025100884,40.798423767089844,10047900,0.0,0.0
2010-03-12 00:00:00-05:00,40.9017655264714,41.043851142399355,40.72738537336561,40.89530563354492,8099000,0.0,0.0
2010-03-15 00:00:00-04:00,40.81132731996581,41.14071273803711,40.81132731996581,41.14071273803711,7674900,0.0,0.0
2010-03-16 00:00:00-04:00,41.15364670714093,41.26990014129772,40.95988934106144,41.03093338012695,8939300,0.0,0.0
2010-03-17 00:00:00-04:00,41.1924020202636,41.35386487228875,40.92760304149146,41.34095001220703,10135400,0.0,0.0
2010-03-18 00:00:00-04:00,41.26991414531101,41.418457239249456,41.108451261274155,41.160118103027344,8867400,0.0,0.0
2010-03-19 00:00:00-04:00,41.23115921020508,41.33449535003104,41.02448693055316,41.23115921020508,17458100,0.0,0.0
2010-03-22 00:00:00-04:00,41.02447024532225,41.399062675941366,41.02447024532225,41.25697708129883,9648000,0.0,0.0
2010-03-23 00:00:00-04:00,41.28927093313789,41.70907523441825,41.114890798624224,41.676780700683594,11807900,0.0,0.0
2010-03-24 00:00:00-04:00,41.54762491587116,41.59283432022374,40.99864970573198,41.082611083984375,11732100,0.0,0.0
2010-03-25 00:00:00-04:00,41.29573396964814,41.41198987217193,41.06322955578261,41.08906173706055,8203200,0.0,0.0
2010-03-26 00:00:00-04:00,41.1278160992891,41.289278944382495,40.94697850117729,41.134273529052734,10630300,0.0,0.0
2010-03-29 00:00:00-04:00,41.160118103027344,41.36033296617515,41.0696992821632,41.160118103027344,8176700,0.0,0.0
2010-03-30 00:00:00-04:00,41.16010426217293,41.3151096627652,41.01801618360728,41.11489486694336,6113600,0.0,0.0
2010-03-31 00:00:00-04:00,41.03094214483375,41.12136095433086,40.804895121090965,40.86302185058594,8193800,0.0,0.0
2010-04-01 00:00:00-04:00,40.9921904432663,41.140735974318545,40.817810264102114,40.921146392822266,10554900,0.0,0.0
2010-04-05 00:00:00-04:00,40.940513401145736,41.26343905026501,40.88238668575518,41.17947769165039,8579800,0.0,0.0
2010-04-06 00:00:00-04:00,41.063232643982744,41.06969007385602,40.69509508428964,40.759681701660156,11052300,0.0,0.0
2010-04-07 00:00:00-04:00,40.630510179160865,40.688636901855475,40.178413720839195,40.3657112121582,14043500,0.0,0.0
2010-04-08 00:00:00-04:00,40.333409249073,40.59174825926811,40.12027716352832,40.40445327758789,8458800,0.0,0.0
2010-04-09 00:00:00-04:00,40.41092320958154,40.6886395176734,40.37217123738466,40.514259338378906,9146700,0.0,0.0
2010-04-12 00:00:00-04:00,40.33341403713516,40.67571443654913,40.307579393930695,40.494876861572266,9164400,0.0,0.0
2010-04-13 00:00:00-04:00,40.43028766235766,40.908218676100546,40.41737280531032,40.688629150390625,11229400,0.0,0.0
2010-04-14 00:00:00-04:00,40.63696779255393,40.83718260801291,40.50133959356277,40.81134796142578,7685600,0.0,0.0
2010-04-15 00:00:00-04:00,40.70800389968864,40.77904793208406,40.50779158700376,40.688629150390625,11314800,0.0,0.0
2010-04-16 00:00:00-04:00,40.559470463053124,41.005109539194,40.449676899424524,40.59176254272461,12568700,0.0,0.0
2010-04-19 00:00:00-04:00,40.57238507597425,40.85010137729757,40.49488359719702,40.830726623535156,9548900,0.0,0.0
2010-04-20 00:00:00-04:00,40.99218802380816,41.005105347101725,40.70801183880478,40.81134796142578,11230400,0.0,0.0
2010-04-21 00:00:00-04:00,40.824264974579435,41.114898587157924,40.76613825206374,41.095523834228516,9858500,0.0,0.0
2010-04-22 00:00:00-04:00,41.01801378986,41.16656175263356,40.83717621949513,41.06968307495117,8372900,0.0,0.0
2010-04-23 00:00:00-04:00,40.99865113144205,41.10198726837395,40.8178135077432,41.03740310668945,8452600,0.0,0.0
2010-04-26 00:00:00-04:00,40.97927619483573,41.3344940099885,40.94698411413599,41.29574203491211,9262400,0.0,0.0
2010-04-27 00:00:00-04:00,40.84364307237806,41.26990489211332,40.714472301364566,40.759681701660156,12849900,0.0,0.0
2010-04-28 00:00:00-04:00,40.77399391779914,41.30115807938166,40.61779556600781,41.11241912841797,13090000,0.482,0.0
2010-04-29 00:00:00-04:00,40.533189341762956,40.982258066104286,39.58949952159526,40.48112487792969,27302400,0.0,0.0
2010-04-30 00:00:00-04:00,40.695892979108045,41.00178006932365,40.422548970336386,40.4550895690918,15768900,0.0,0.0
2010-05-03 00:00:00-04:00,40.62429537947626,40.897641825230416,40.24682002819154,40.79351043701172,9756600,0.0,0.0
2010-05-04 00:00:00-04:00,40.54622428834983,40.695913102795025,40.064617230167876,40.16223907470703,11402600,0.0,0.0
2010-05-05 00:00:00-04:00,40.103645144080915,40.721926451187784,40.02554721053023,40.4550895690918,11611000,0.0,0.0
2010-05-06 00:00:00-04:00,40.292398652661625,40.78702238747091,25.622866997708,39.537445068359375,28560400,0.0,0.0
2010-05-07 00:00:00-04:00,39.4463256819173,39.83031079884515,39.04932382579149,39.25107955932617,23976600,0.0,0.0
2010-05-10 00:00:00-04:00,40.071104287058354,40.80653373109551,39.804267406682186,40.62430191040039,16011300,0.0,0.0
2010-05-11 00:00:00-04:00,40.37700018868745,40.98226488796897,40.337949972295746,40.59177017211914,12397400,0.0,0.0
2010-05-12 00:00:00-04:00,40.42255688904048,41.086395660987414,40.416047278401045,41.01480484008789,11004800,0.0,0.0
2010-05-13 00:00:00-04:00,40.94320840760718,41.27512650674421,40.82606025904383,40.83907699584961,11157600,0.0,0.0
2010-05-14 00:00:00-04:00,40.845575502089275,41.13193868599962,40.44857628540221,40.702396392822266,14651600,0.0,0.0
2010-05-17 00:00:00-04:00,41.0083013848165,41.31418858086867,40.78051463202621,41.249107360839844,14659000,0.0,0.0
2010-05-18 00:00:00-04:00,41.262108369231086,41.62005990829096,41.086386162924214,41.138450622558594,15873100,0.0,0.0
2010-05-19 00:00:00-04:00,41.06686189336027,41.39227285125596,40.878125424624095,41.144962310791016,15928300,0.0,0.0
2010-05-20 00:00:00-04:00,40.656840811593874,40.70239814141165,40.077609775892206,40.09713363647461,23365800,0.0,0.0
2010-05-21 00:00:00-04:00,39.3096442642885,40.27286039089229,39.290117918806374,40.253334045410156,23162500,0.0,0.0
2010-05-24 00:00:00-04:00,39.97999597262649,40.337947578900135,39.700142311813345,39.960472106933594,12718900,0.0,0.0
2010-05-25 00:00:00-04:00,39.14694298362021,39.77823861427507,39.08185929618389,39.73268127441406,18250900,0.0,0.0
2010-05-26 00:00:00-04:00,39.6155278982571,39.83680744099752,39.26408596317754,39.33567428588867,17432200,0.0,0.0
